hits|visits|day|identifier|orders|amount|product_pages|direct_visit|organic_visit|paid_search_visit|email_visit
1952999|349524|2019-08-01|36|32857|6241453.390005151|548985|261614|115367|124609|7147
3230054|637634|2019-12-20|36|75553|14502468.670011975|1055261|442621|210969|314640|18575
2855669|471767|2020-04-22|36|12844|2863973.8000003486|773386|409314|217838|93046|16028
3099245|615164|2019-12-19|36|65052|12214458.18001048|1048983|434950|209173|315544|12158
3397812|660727|2019-12-18|36|65977|12256916.50001072|1136701|460219|224426|325732|23552
2141330|389211|2019-07-15|36|33955|6552283.550005225|579439|274827|127048|127231|13609
2012628|354568|2019-07-30|36|34665|6653480.970005704|576576|281404|124099|125944|8019
1639946|334024|2020-02-26|36|29922|5273595.440003743|536402|236664|103948|149789|6823
1744775|349712|2019-05-06|36|31164|5618771.420003829|555718|269321|111207|120561|16634
1556236|314725|2019-05-17|36|26870|7544540.530007279|473000|214095|98774|107665|19186
1618604|322246|2019-06-07|36|28856|5556288.130004154|492373|223037|103366|109065|13408
1705674|339902|2019-08-16|36|34202|6905102.140005985|538839|244882|107924|138795|14291
1828416|359859|2020-03-26|36|7277|1584355.1699999378|532798|224988|108595|139012|10110
2257239|398103|2019-07-26|36|34899|6575894.820005756|561496|264901|119963|106181|19017
1458530|287018|2020-03-12|36|27046|4963338.23000297|480131|227182|95877|118245|5836
1839902|358569|2019-07-04|36|32389|6214176.6000048835|528048|247192|120338|117215|7557
3239436|629649|2020-01-07|36|26765|4243585.150002402|762083|325183|161992|167662|48028
3686388|661400|2020-05-11|36|60384|14512486.49001121|1037222|522920|273181|170296|5989
1675224|334070|2019-10-08|36|26999|4947376.880003097|529902|260859|115969|110153|6987
1417603|285148|2019-08-25|36|7619|1730584.6899999306|470024|200595|99241|130258|7574
1581134|318924|2019-08-23|36|28641|5528084.720004519|509795|235331|103105|130312|10966
3488650|612541|2020-04-16|36|13223|3066789.609999886|952994|421537|214354|233800|23060
1697932|330765|2019-05-25|36|51083|10097069.680008937|524985|250194|110448|116666|14759
1814800|355642|2019-09-09|36|33604|6472323.170005541|585694|274537|121862|150019|10472
2096051|403758|2019-04-29|36|34766|7405812.300005767|618719|297550|121028|129655|24708
5330077|963809|2019-11-22|36|47850|12145842.030004647|1242671|549900|269667|231257|61375
1821360|348741|2020-03-28|36|6816|1507222.639999944|561868|244882|119750|131298|10271
1585589|315448|2019-04-24|36|26472|4999454.540002634|506597|241208|101213|127265|4198
2562867|487297|2019-11-09|36|56428|12442278.780009|787222|373778|163702|174123|28059
3796856|716437|2020-01-09|36|44697|9606094.03000424|1025266|451781|239091|188592|50455
1825720|364704|2019-10-31|36|32659|6070657.080005096|582089|278660|122406|134811|6906
1834835|373960|2020-02-04|36|31983|6118022.470005021|606670|268005|120312|163786|7626
4805890|901506|2019-11-24|36|24820|6578098.820001315|1363744|566396|306993|325086|38025
4087042|731170|2019-06-26|36|44894|9527285.040004589|964881|453063|227101|161600|37550
2025188|395262|2019-05-04|36|48788|9611819.780009206|640185|307071|128634|141473|25884
3426943|665703|2020-01-12|36|31671|7840685.240002733|1036318|414241|226651|286549|26376
1784327|351303|2019-09-04|36|34003|6396550.380005904|563215|270854|120207|133279|8650
1838741|377218|2020-02-17|36|33115|5933207.880005067|595878|257534|113408|168834|16204
1993835|379587|2019-08-05|36|38135|7423464.980006401|611317|283174|130058|138909|23952
2700950|546651|2020-01-03|36|44648|7676074.830003679|864890|380986|189343|218828|10724
1604312|333543|2020-02-07|36|31978|5789970.770005073|539074|234309|102666|153251|9542
1615496|326217|2020-02-27|36|28770|5293774.920003609|532543|234179|104206|151654|4290
5313185|989427|2019-11-27|36|54033|12556782.640006974|1564563|668027|353078|367864|34184
2467954|438678|2020-04-07|36|8753|2117472.5099999513|684188|299984|147915|160027|17557
1300944|261728|2019-04-18|36|23694|4258659.940002286|411876|202872|82462|97363|5163
3359051|545824|2020-04-13|36|12458|3034711.5199999018|1030425|448164|232411|271364|6949
1874993|375224|2019-10-27|36|9209|2210623.1399999927|609102|273759|136174|155009|8613
2569530|516058|2020-01-15|36|38276|7334099.230002898|791245|338930|168697|198296|23286
1757743|336027|2020-03-25|36|6156|1435904.6599999443|494496|222180|106355|106062|9701
1801886|359488|2019-08-10|36|39846|8059280.030006897|550511|243269|108415|132727|32313
1983874|412554|2020-02-02|36|12147|2757733.470000232|675949|264668|134410|214991|8978
1819493|350435|2019-08-31|36|48576|10399349.940008745|566778|277275|120611|122099|17809
2552896|617656|2019-12-25|36|404|94832.77999999987|929460|305615|170967|401223|5725
1323734|248462|2020-03-18|36|6542|1375991.2999999358|404876|180867|80405|99015|5797
1574473|329852|2020-02-18|36|28290|4923920.520002832|526847|226879|101090|152119|8325
3744087|703168|2020-01-11|36|77344|19054957.49001284|1096168|475982|239338|268355|27816
2092396|431503|2019-11-12|36|29811|5189429.420003489|640989|306847|143739|140995|12029
1634019|316176|2019-09-01|36|12050|2747246.940000016|518950|237624|116612|127302|7713
2116928|390471|2020-03-31|36|9870|2011973.9599998924|633315|268825|128136|164378|10796
3318474|711353|2019-12-03|36|41630|7050208.140003282|1115832|444874|223087|329536|29633
1777152|346045|2019-04-30|36|33144|7073989.940005363|526292|257383|104062|104041|23950
1727922|340105|2019-08-20|36|31439|6115873.69000519|553521|254452|111326|145861|9312
1558671|307666|2019-05-28|36|26664|5017247.2600026615|486413|228567|106277|108921|9473
2782916|520526|2019-04-26|36|32715|7011263.060005365|705266|333954|137594|132720|34498
1653677|334574|2020-02-13|36|30986|5523637.640004979|549119|242177|108702|151026|6954
2002424|385670|2020-04-01|36|8738|1995601.1499999068|595401|251292|121057|161032|8079
1669953|337270|2019-09-15|36|9446|2418902.5100000086|554265|241078|113875|156640|6151
1785351|346599|2019-07-07|36|11282|2754497.170000052|521280|223781|121241|134521|7290
1556801|310509|2019-05-21|36|26032|7178518.420006845|482890|227576|103505|107206|9147
3755663|591014|2020-04-29|36|18977|3932799.2399998205|1065726|531474|290207|147678|36275
1427780|282647|2019-05-23|36|26164|4848580.680002614|446332|214761|96644|98042|4944
3319852|666019|2019-12-10|36|51359|8818563.310005542|1133787|456362|225328|356898|16908
1555764|329894|2020-02-23|36|9371|2013110.2299998968|532075|204552|98968|182882|4914
3692342|717965|2019-12-08|36|39976|7895369.040004337|1242720|500619|267963|380750|9935
2096088|402221|2019-07-02|36|34644|6605230.97000521|596767|281419|135590|130726|9310
1533637|306345|2019-04-23|36|26005|4919008.03000248|489364|235378|97966|118485|5179
1743361|337822|2019-06-08|36|45508|9148851.12000833|533686|244983|109140|122742|19144
1791994|339011|2020-03-24|36|6039|1359226.5799999377|501866|219410|106006|102296|17394
2702206|450658|2020-04-26|36|11031|2463250.169999932|820477|406708|225177|142521|5099
4903804|927691|2019-11-26|36|46314|10685147.940003978|1428131|602312|318094|342614|31595
1538271|323519|2020-02-21|36|29437|5334773.2100038165|519745|220044|96056|150193|13103
1852138|377696|2020-01-24|36|33050|6437699.310005245|592045|261069|123955|150331|10674
2192332|422385|2019-06-10|36|33800|7333013.040005867|676724|290131|145971|170305|24779
1728513|347571|2019-06-11|36|29350|5182501.930002871|540861|243997|114352|137104|9167
1633692|325149|2019-10-13|36|9007|2134273.479999987|521230|240324|117407|122996|5950
1784795|362208|2020-01-23|36|29682|5559594.730003079|574904|257901|126279|137416|6201
2692245|498736|2019-06-28|36|40519|8409857.900006844|705852|334408|162976|134722|26026
3244017|587153|2020-05-14|36|48146|10703463.87000646|972196|477744|245248|177369|7561
2350323|454750|2019-11-08|36|34638|7022821.33000539|685627|320427|145606|142250|28052
2004448|401120|2020-02-29|36|51294|10397586.120009284|670924|291857|123631|196457|16102
1397171|277668|2019-06-02|36|7698|1838862.1699999312|440940|186564|97944|112470|15435
1979621|412265|2020-01-29|36|32907|6106321.370005352|644886|276709|125857|170936|18466
1937068|369675|2019-08-12|36|38490|7508377.75000658|619778|284941|128359|158138|7780
1747730|348534|2020-03-05|36|29547|5597879.390004674|583016|264528|114063|139806|12903
2875966|520247|2020-05-07|36|12601|2800642.4500002395|815544|394365|216624|139987|17302
1886108|380914|2019-09-11|36|31139|5776263.360005087|598602|271501|120470|164272|13422
1717151|336631|2019-09-08|36|11831|2947304.000000239|564088|249184|122163|157575|6721
3013682|515385|2020-04-08|36|11639|2626310.410000154|806562|361038|177226|181794|28769
1710393|338898|2019-06-15|36|49148|9566463.780008905|528922|242500|108185|131907|16779
3531394|659668|2020-01-10|36|47549|10273059.78000454|950329|423847|217992|186239|30622
3191203|664882|2019-12-27|36|57467|9537720.01000489|1038797|426114|209114|319127|19593
1683554|329618|2019-08-08|36|30466|5753711.490004625|528407|245036|109688|128230|12202
1958021|391270|2019-10-21|36|32437|6119307.020004896|617589|292412|129223|145294|15521
1953764|385824|2019-11-05|36|30046|5682973.360004673|614944|295507|136761|139498|7706
1715092|353449|2020-03-01|36|11037|2631177.210000034|590426|232834|110405|198076|6897
1584573|315936|2019-05-19|36|8642|2588951.299999996|494089|209794|109304|133909|7342
1887437|356252|2019-08-06|36|35448|6939583.180005945|588018|277312|125445|139214|8775
2961163|581839|2020-01-02|36|48783|8543445.250004638|915190|404381|202273|225177|18343
2280974|453173|2019-06-25|36|28795|4951242.250003068|588526|278488|133234|119041|27804
1931534|352318|2019-07-16|36|30025|5703595.450003483|520728|253651|119005|103671|11217
1978618|355716|2019-07-31|36|35228|6668742.090005803|565320|270251|120988|124358|15115
1978363|387313|2020-03-07|36|51817|10369612.49000918|652087|297814|124497|164511|21730
1735442|338372|2019-09-05|36|31457|6071939.350005136|545643|260985|117064|127183|11996
2021228|406194|2019-11-14|36|27427|4843731.4000027375|626058|299341|139915|140697|9059
2291252|487771|2020-01-06|36|32229|5253132.140003562|715086|314510|153900|179950|13629
2268749|402459|2019-07-27|36|49416|10542362.13000896|618360|291861|127747|127007|32287
1605114|323541|2019-08-24|36|35313|7109000.040006196|519999|237936|100807|130125|21871
3721091|605258|2020-05-02|36|15985|3459420.50999986|1067190|532888|298268|167602|11764
1405335|284791|2019-04-17|36|25615|4528120.790002481|438458|211558|89333|99997|10327
1788832|322620|2019-07-28|36|9491|2206220.1099999864|511719|223915|116294|122635|10922
3576829|646504|2020-05-13|36|51845|11647600.800008787|1037781|510785|260136|181750|16613
1818368|363271|2019-05-02|36|31641|5907332.210005124|551064|272717|111791|111285|17795
1956064|384749|2019-10-02|36|31290|6023170.490004994|598241|291108|127192|134524|9630
1742435|340987|2019-10-04|36|31340|6005539.750004955|535336|266301|117339|114601|5221
1128113|236155|2019-04-21|36|5331|1213726.7299999555|362232|162130|72902|98296|5557
2259218|426715|2019-05-08|36|34416|7649640.180006434|729033|344208|150065|170554|14607
2317471|412524|2019-07-22|36|36082|6915199.05000586|593435|279781|129043|111552|37863
1793899|358377|2019-09-13|36|30576|7055576.350005591|569429|277287|114774|130330|13350
3104245|644627|2019-12-28|36|62249|10703963.98000764|1022698|424118|208070|303885|20173
1793041|354917|2019-07-10|36|32465|6298751.040005081|525809|249178|114891|120622|7927
4069513|649246|2019-12-05|36|41309|7187016.61000362|993814|401256|208510|294245|21557
1778161|366920|2019-04-25|36|25388|4673199.520002456|514233|234092|97616|122726|23086
2650335|518322|2020-01-18|36|63906|14437081.52001026|834811|367682|175614|207633|22127
1424137|288755|2019-05-14|36|24092|4179601.1100022164|450046|215104|91305|103782|5305
1838959|365739|2019-10-20|36|9384|2278546.869999999|591148|260470|131913|157392|6977
1592541|324581|2020-03-10|36|27625|4995628.950003044|533220|242502|104723|137031|10122
3407131|549197|2020-04-30|36|16988|3579765.909999847|979058|497756|271685|143592|12912
1703339|339930|2019-05-05|36|9487|2062313.259999893|556934|249228|115178|144220|9041
1778278|336110|2019-06-21|36|31518|6450281.490003567|531497|257937|118198|106200|21113
1690000|328351|2019-09-03|36|31797|5994687.480004543|530119|260181|114726|120940|6293
1748547|347810|2019-10-14|36|29070|5548765.3300041165|543349|267829|117363|110495|10542
2490121|484130|2019-11-16|36|52842|10329373.360007543|768322|366772|168017|170673|23392
1800044|367269|2019-08-02|36|33247|6420017.47000532|529956|246737|108351|116474|18981
2445527|461573|2019-07-01|36|40613|8143600.410006838|691546|327134|158549|144036|18926
3125140|591128|2019-11-11|36|40766|10096021.650004372|939244|427486|209477|215525|26401
1807224|351467|2019-08-28|36|33441|6546044.86000501|572500|277389|122323|124719|14444
2370224|474175|2020-01-25|36|57506|12181649.620007|756134|323876|145801|219985|16968
2029208|383746|2019-07-25|36|31114|5520074.630003772|539810|261243|120356|110458|7012
1699201|341049|2019-09-17|36|27236|5387535.44000408|548603|256037|110836|136914|6724
1303982|241046|2020-03-17|36|6946|1443745.7399999325|399519|180036|77839|102499|3886
1786737|347462|2019-08-13|36|32714|6357895.600005377|573500|261041|117383|149324|10243
1961651|394101|2019-10-01|36|28431|5546083.840004296|606642|288202|126887|138266|12494
1461908|285653|2019-08-04|36|8508|1915967.349999917|462510|198012|102031|121266|9229
1832190|379216|2020-01-30|36|30244|5638259.420004432|605841|259793|119869|166348|10031
1816752|374025|2020-01-31|36|34198|6567910.040005678|603226|260194|118336|162313|11421
2111497|417414|2019-11-04|36|33381|6306284.69000528|667773|319639|142918|154913|11640
1891307|355575|2019-05-01|36|5441|1576154.4699999585|565413|250393|116634|122299|29811
1943306|346091|2019-07-23|36|30426|5712428.480003498|533878|259165|119565|102353|14698
3846261|744995|2019-12-21|36|106802|21148596.140018616|1268049|516904|246421|399999|23820
2107174|420932|2020-01-16|36|33824|6372705.870005105|661308|297659|146295|155313|8742
2024638|385337|2019-06-22|36|48204|10258773.910008436|601895|284938|127195|117747|40862
5071372|954756|2019-12-02|36|66613|14245657.42000554|1611415|668495|331251|383381|54135
1872524|365482|2019-10-12|36|48261|9796084.01000846|575832|285864|121429|119291|11680
2233552|428020|2019-06-24|36|36956|6623019.220004985|629528|307455|144490|125314|13960
1493886|296662|2019-05-29|36|28871|5240059.7400034|457996|219458|98291|102090|8610
1893235|376600|2019-05-11|36|44730|8669148.910008341|598578|279684|117302|145398|15919
1625385|303418|2019-07-21|36|8760|1927569.9799999031|455209|194372|102199|124868|5872
2054214|396146|2019-07-03|36|36134|6889581.180005772|593629|276767|132830|130308|11482
2149275|379434|2019-07-29|36|37888|7461545.410006342|599312|283166|128291|128493|20508
3772673|728797|2019-12-14|36|94351|18549824.65001616|1259415|524675|256023|374673|20864
1573284|307458|2019-06-04|36|26048|4721643.4200026|477162|228230|103280|109978|5383
1878250|364043|2020-04-05|36|6757|1570871.959999943|613039|253892|127287|171059|3297
3159095|529686|2020-04-17|36|13171|3047181.9599998873|868665|417260|220567|168747|8263
2057848|425238|2020-01-26|36|11421|2597761.2700000256|684816|268024|140325|220219|7067
3022158|510476|2020-05-03|36|12685|2801445.1699999017|925097|457945|252219|156566|6724
1625484|313571|2019-06-03|36|29309|5775648.880003891|498871|242711|103105|108692|14642
2044305|386190|2020-03-14|36|54871|12380768.960010825|661121|313833|128763|167965|11403
1662458|330184|2019-09-19|36|26620|5391621.2400041325|532735|252773|109472|129729|4909
1816091|364952|2019-09-18|36|29375|5799621.160004652|586491|274357|118530|145110|10692
1797578|352474|2019-07-05|36|33718|6698603.200005363|514501|242317|116276|109865|10224
1540918|315861|2020-02-14|36|34613|6312817.320005097|512028|226529|100914|137536|9495
3370505|663850|2019-12-11|36|55182|9749920.280007103|1144410|472113|238355|341768|14386
2020444|397365|2019-10-19|36|48355|9960469.130008664|635218|302418|131227|149985|15916
5903162|1107078|2019-11-28|36|57768|14001517.44000488|1688702|720654|386913|372261|28557
1947197|365591|2019-06-23|36|10590|2080491.2899998857|548067|235845|124665|119912|37973
1940331|383801|2019-09-21|36|45910|9994596.030008562|618296|299528|123631|152203|8399
1838563|382759|2020-02-05|36|30625|5504490.88000467|607618|258644|118879|169160|14844
1724279|344778|2019-09-10|36|28635|5378126.620004386|556556|256265|112555|154723|5506
2072809|413940|2019-10-30|36|32619|6097963.040005044|659887|308814|138310|152548|12662
2394695|443502|2019-06-30|36|18316|4567446.770001817|661803|295386|158225|145755|17430
1997866|410227|2020-01-27|36|33617|6507522.310005096|647525|281329|132165|177467|7145
1663693|324436|2020-03-06|36|32768|6237376.010005407|538663|253603|108467|131058|7494
2354393|450807|2019-09-29|36|13396|3808761.670001035|725538|319464|152521|180199|8580
1925456|401932|2020-01-22|36|32642|6121467.210004793|624205|279252|128425|153851|13872
2191466|419045|2019-04-28|36|10878|2749877.389999983|647061|278146|128978|159866|30574
1792013|333357|2020-03-29|36|6854|1612955.5199999346|563312|247630|123746|130469|4493
1949851|384178|2019-10-29|36|30663|5784636.890004704|630802|298432|136596|149833|6777
3626095|621919|2020-04-15|36|13590|3203625.2099998845|986599|434919|224532|239723|26728
3028171|499391|2020-04-09|36|12231|2806840.0099999127|867306|399985|200899|194917|11457
5073503|935450|2019-11-23|36|72013|18353683.200011432|1387838|599435|294523|299926|68446
1587815|311957|2019-10-10|36|27206|4911678.920002828|500290|248983|111075|101202|4702
1648596|341042|2020-02-16|36|9827|2089769.8599998963|563228|222966|111154|181814|5882
1841428|374284|2020-02-15|36|49304|9497810.690009052|607753|266834|116312|170896|12452
5873757|1039175|2019-11-30|36|108461|27935960.07001573|1705749|799279|376903|279768|63572
1653363|343516|2020-02-06|36|29542|5232376.060004253|562107|241409|107413|164593|7174
1879346|373301|2019-10-07|36|32079|5997338.570004895|586346|288527|127305|122739|10299
1858405|371567|2019-08-17|36|37564|7830402.05000663|581541|258080|114087|146708|29652
1784041|359988|2019-09-20|36|29335|6367116.5900045615|562213|271937|111937|129660|14423
1352756|259155|2020-03-19|36|6104|1283031.71999994|409552|177381|81142|106777|5810
2641898|495708|2019-04-27|36|51602|11932681.110006882|749180|352553|140387|159235|43038
2690387|492645|2019-06-29|36|55806|12551609.020009698|734204|345853|167365|145067|31704
1465507|292508|2019-04-16|36|26166|4669834.980002536|459677|223007|92857|108539|5653
1638754|329385|2019-10-17|36|25974|4884024.210002528|505863|244503|109608|109488|8741
1317194|267271|2019-05-26|36|8725|1985690.6499999047|417897|182257|91265|108316|5556
1703418|346261|2019-10-25|36|29226|5537645.84000436|530840|253060|112766|118212|16589
